"name","lat","lng","address","detail_info"
"敏日升商店",39.913917,116.263648,"复兴路83-28号","购物;便利店"
"英茂盛商店",39.906439,116.28664,"太平路与沙窝中路交叉口东150米","购物;便利店"
"food station便利店",39.924209,116.279059,"北京市海淀区","购物;便利店"
"润通祥商贸",39.899029,116.260176,"北京市丰台区小屯路辅路","购物;便利店"
"慧轩通综合商店",39.90976,116.26314,"北太平路18号","购物;便利店"
"四环商品店",39.908938,116.271481,"永定路100","购物;便利店"
"原好望角食品商店",39.927636,116.284059,"北京市海淀区五棵松路40号","购物;便利店"
"综合商店",39.899271,116.261743,"小瓦窑东里南路","购物;便利店"
"六建便民彩店",39.91214,116.275803,"北京市海淀区复兴路32号院","购物;超市"
"大成路九号-精品商场",39.896258,116.275409,"大成路9","购物"
"全时便利店(玲珑天地店)",39.938349,116.283781,"西四环北路160号1层一区106(宝莲堂大药房隔壁)","购物;便利店"
"阜石路加油站-便利店",39.929883,116.27305,"阜石路56","购物;便利店"
"二商食品(美丽园店)",39.944038,116.283263,"美丽园路","购物;便利店"
"24小时便利店",39.935422,116.276014,"北京市海淀区","购物;便利店"
"悦客超市",39.946493,116.285884,"彰化路138号院西荣阁2号楼底商","购物;便利店"
"易捷便利店(海淀凭祥店)",39.947003,116.287464,"车公庄西路13号","购物;便利店"
"常青园生活便利店",39.962671,116.278776,"常青园一区5号一门101","购物;便利店"
"易捷便利店(板井路)",39.95982,116.283384,"昆明湖南路37号","购物;便利店"
"快客便利店(田村店)",39.934785,116.27058,"永定路乙1号","购物;便利店"
"百年便利店",39.932984,116.259741,"玉泉路2号","购物;便利店"
"迷你岛韩品连锁便利店!(迷你岛韩品便利彰化店)",39.947123,116.286163,"彰化路138号院1号楼一层106","购物;便利店"
"好邻居便利店(诚品建筑店)",39.950952,116.283906,"四季青桥东诚品建筑小区内","购物;便利店"
"捌零后便利店",39.934912,116.285032,"西八里庄路62号院底商(地铁6号线五路站)","购物;便利店"
"福地天赐商店(恩济庄店)",39.933628,116.293451,"恩济庄18号","购物;便利店"
"每日超便利店",39.929896,116.26029,"北京市海淀区玉泉路6号院1号","购物;便利店"
"爱心便利店",39.95509,116.262964,"北京市海淀区杏石口路","购物;便利店"
"万鑫荣达便利店",39.935241,116.278426,"北京市海淀区田村路","购物;便利店"
"恩济北口社区服务商店",39.938102,116.292807,"恩济里1号楼","购物;便利店"
"栗栗香便利商店",39.935252,116.277644,"北京市海淀区田村路","购物;便利店"
"易捷便利店(半壁店二街)",39.937636,116.266838,"半壁店乙1号","购物;便利店"
"鑫鑫商店",39.95925,116.264474,"北京市海淀区","购物;便利店"
"国新便利店",39.935341,116.261493,"田村路43号永达逸家北门","购物;便利店"
"润华超市",39.947104,116.292608,"彰化路","购物"
"京辉超市",39.939018,116.274723,"永定河路西100米","购物"
"梵尼诗(爱家家居西四环商城店)",39.948905,116.278779,"西四环北路119号爱家家居F1层","购物"
"社区综合服务部",39.951987,116.286596,"紫竹院路128号","购物"
"日用百货",39.954809,116.263126,"世纪城西冉村","购物"
"时润利民百货店",39.93703,116.266562,"北京市海淀区","购物"
"爱家遮阳(爱家家居西四环商城店)",39.949165,116.27849,"西四环北路119号爱家家居F3层","购物"
"空指便利店",39.978472,116.287837,"北四环西路88-12号","购物;便利店"
"广场便利店",39.997168,116.286706,"北京市海淀区新建宫门路19号颐和园内","购物;便利店"
"环颖综合商店",39.985297,116.279755,"金河路附近","购物;便利店"
"中国石油加油站-便利店",39.977146,116.280526,"北京市海淀区","购物;便利店"
"友源商店",39.966365,116.279139,"昆明湖南11号东冉家园南门向西30米","购物;便利店"
"迪亚天天（晴园店）",39.972737,116.290555,"北京市海淀区蓝靛厂晴波园甲2号","购物;便利店"
"彩虹便利店",39.964581,116.273228,"北京市海淀区常润路11号","购物;便利店"
"易捷便利店(闵庄路)",39.979991,116.263715,"四季青","购物;便利店"
"平价便民商店",39.981876,116.267413,"北坞村路23号附近","购物;便利店"
"宇都澄商行",39.966497,116.288601,"老营房路时雨园甲1-1号","购物;便利店"
"颐和园-小卖部",39.996946,116.286017,"北京市海淀区新建宫门路19号颐和园内","购物;便利店"
"海龙公寓便利店",40.008307,116.271769,"万柳","购物;便利店"
"壳牌24小时便利店",40.02888,116.28838,"圆明园西路28号附近","购物;便利店"
"Happy+乐加北宫门站A1口地铁便利店",40.008912,116.283528,"北京市海淀区地铁4号线北宫门站西北口站前广场","购物;便利店"
"Happy+乐加安河桥北站A口地铁便利店",40.019161,116.275937,"北京市海淀区地铁4号线国家图书馆站西南口站前广场","购物;便利店"
"快客便利店(颐和园路)",40.004966,116.288428,"北京市海淀区颐和园路附近","购物;便利店"
"Happy+乐加安河桥北站B口地铁便利店",40.019333,116.276812,"北京市海淀区地铁4号线安河桥北站东北口站前广场","购物;便利店"
"Happy+乐加安河桥北站C口地铁便利店",40.018207,116.276018,"北京市海淀区地铁4号线安河桥北站东南口站前广场","购物;便利店"
"兴杰食品",40.030762,116.29102,"北京市海淀区圆明园西路2号","购物;便利店"
"壳牌便利店",40.01113,116.279576,"北京市海淀区香山路2号","购物;便利店"
"平价超市",40.011758,116.274109,"香山路34号62号","购物;便利店"
"煦煦百货店",40.01237,116.290608,"大有庄国际关系学院后门","购物;便利店"
"颐和园-商店",40.008222,116.280438,"北京市海淀区新建宫门路19号颐和园内","购物;便利店"
"颐和园旅游用品商店-办公室",40.000554,116.274167,"北京市海淀区新建宫门路19号颐和园内","购物;便利店"
"颐和园-小卖部",40.004855,116.285627,"北京市海淀区新建宫门路19号颐和园内","购物;便利店"
"颐和园-小卖部",40.003725,116.285837,"北京市海淀区新建宫门路19号颐和园内","购物;便利店"
"广场便利店",40.003594,116.288903,"北京市海淀区新建宫门路19号颐和园内","购物;便利店"
"颐和园-商店",40.007449,116.280644,"北京市海淀区新建宫门路19号颐和园内","购物;便利店"
"颐和园特色商品店",40.003627,116.286377,"北京市海淀区新建宫门路19号颐和园内","购物;商铺"
"乐加地铁便利",40.003624,116.28899,"北京市海淀区昆明湖路","购物;便利店"
"北海佳便利店",40.033531,116.28758,"北京市海淀区圆明园西路2号","购物;便利店"
"颐和园文昌院-商品部",40.003468,116.287607,"北京市海淀区新建宫门路19号颐和园文昌院内","购物;便利店"
"颐和园-商店",40.005928,116.280528,"北京市海淀区新建宫门路19号颐和园内","购物;便利店"
"颐和园-商店",40.003987,116.280815,"北京市海淀区新建宫门路19号颐和园内","购物;便利店"
"颐和园-商店",40.007276,116.274129,"北京市海淀区新建宫门路19号颐和园内","购物;便利店"
"文月阁经营部",40.004691,116.288012,"北京市海淀区新建宫门路19号颐和园附近","购物;便利店"
"颐和园-商店",40.004291,116.278102,"北京市海淀区新建宫门路19号颐和园内","购物;便利店"
"颐和园-商店",40.007089,116.279091,"北京市海淀区新建宫门路19号颐和园内","购物;便利店"
"颐和园-商店",40.004685,116.282863,"北京市海淀区新建宫门路19号颐和园内","购物;便利店"
"颐和园-小卖部",40.003282,116.286331,"北京市海淀区新建宫门路19号颐和园内","购物;便利店"
"二十四小时送货超市",40.025962,116.27532,"天秀花园安河园底商","购物"
"烟酒茶专营",40.034328,116.271373,"总参谋部总医院北门汇丰公寓","购物"
"日用百货",40.023714,116.293599,"圆明园西路与圆明园西路出口交叉口东150米","购物"
"商品屋",40.002463,116.288349,"二龙闸路附近","购物"
"全时便利店(总部基地6区11号楼店)",39.829664,116.294915,"南四环西路188号十八区25号楼01层101内112","购物;便利店"
"都市快客便利店NO.008",39.830239,116.299521,"南四环西路188号总部基地(近总部基地广场)","购物;便利店"
"好邻居便利店(首经贸店)",39.846553,116.328089,"北京市丰台区首经贸中街8号","购物;便利店"
"铭豪便利店",39.833386,116.307388,"汽车博物馆东路1号院","购物;便利店"
"全时便利店(丰台东路)",39.853912,116.32514,"北京市丰台区丰台东路18号","购物;便利店"
"好邻居便利店(樊家村店)",39.854464,116.322874,"樊家村甲4号东一层","购物;便利店"
"多多岛便利店",39.835501,116.305622,"北京市丰台区","购物;便利店"
"维迈(北京丰台万芳园店)",39.85065,116.32225,"丰台区万年花城万芳园二区13号楼03号","购物;便利店"
"购客便利店",39.830326,116.293966,"南四环西路188号五区16","购物;便利店"
"育综超市",39.855292,116.326557,"育芳园18号楼","购物;便利店"
"小梅阿怡的牛奶商店",39.839973,116.306462,"怡海花园内商业街3-11号(近花乡桥)","购物;便利店"
"金秋商店(育芳园西)",39.855126,116.326273,"新村育芳园附近","购物;便利店"
"台湾爱家食品便利店",39.833914,116.305833,"北京丰台区南四环西路128号诺德中心4号楼606","购物;便利店"
"鼎诺天地便利店",39.83541,116.305706,"北京市丰台区","购物;便利店"
"秀清小卖部",39.846709,116.312132,"北京市丰台区","购物;便利店"
"立宏食品店",39.843318,116.298156,"韩庄子三里8号楼","购物;便利店"
"碧海(副食)便利店",39.839956,116.306163,"丰台区南四环西路129号怡海花园商业街(副食)","购物;便利店"
"瑞驰利泽商贸",39.84988,116.312647,"丰台东路附近","购物;便利店"
"朋友商店",39.84993,116.30224,"丰台区造甲街22号158号(丰台医院(造甲村分院))","购物;便利店"
"呱呱公子全国连锁NO.589",39.839979,116.307208,"怡海花园商业街","购物;便利店"
"晓雪商店(建国街)",39.85352,116.299473,"建国街7号附近","购物;便利店"
"晓青食品店",39.841081,116.314785,"南四环西路123号北京市旧机动车交易市场","购物;便利店"
"京润华通红酒超市",39.832594,116.295592,"南四环西路188号二区9","购物"
"宝融·智慧社区",39.85392,116.324473,"万芳园一区3","金融;典当行"
"诚意超市",39.843742,116.32031,"北京市丰台区","购物"
"妞妞便民店",39.845196,116.294419,"西四环南路辅路附近","购物;便利店"
"乐宠(万年花城店)",39.850876,116.323391,"万芳园一区18号楼底商18-7室(首都经济贸易大学北门)","购物"
"怡海绿园时尚店",39.840125,116.3086,"北京市丰台区","购物"
"雯景超市",39.855547,116.326609,"北京市丰台区芳菲路","购物"
