"name","lat","lng","address","detail_info"
"良乡圣晖超市",39.753596,116.135116,"北京市房山区京石高速公路","购物;便利店"
"东东综合百货商店",39.743773,116.145404,"北关西路18号良乡第二小学附近","购物;便利店"
"易捷便利店(詹庄路)",39.754278,116.130404,"良坨路与詹庄路交叉口东南100米","购物;便利店"
"朋源隆惠民商店",39.746179,116.135672,"北潞冠1-10号","购物;便利店"
"家惠康商店",39.743815,116.145661,"拱辰西里","购物;便利店"
"四通超市",39.779573,116.146158,"北京市丰台区","购物;超市"
"世纪家家福",39.779366,116.145144,"北京市丰台区","购物;超市"
"广联惠民超市",39.815062,116.144184,"大灰厂路附近","购物;超市"
"世纪物联超市",39.815686,116.13749,"大灰厂路349附近","购物;便利店"
"齐鲁京兴超市",39.815021,116.144434,"王佐中学往西50米","购物;便利店"
"世纪万家乐百货超市",39.841446,116.125825,"北京市丰台区沙羊路","购物;超市"
"世纪家家福连锁超市大灰厂店",39.858675,116.127557,"云岗","购物;超市"
"和客达超市",39.859101,116.121896,"大灰厂路88号","购物;超市"
"世纪华联超市(大灰厂东路)",39.860532,116.135799,"大灰厂东路东50米","购物;超市"
"幸福家超市",39.858097,116.127597,"大灰厂东路附近","购物;超市"
"宏斌超市",39.859377,116.134231,"大灰厂东路正宗牛肉板面旁","购物;超市"
"大灰厂迎宾超市",39.85904,116.13302,"北京市丰台区大灰厂东路","购物;超市"
"世纪华联超市(大灰厂分店)",39.859072,116.123578,"大灰厂581附近","购物;超市"
"芳子超市",39.846989,116.146296,"北京市丰台区南沟路","购物;超市"
"宏越超超市",39.859589,116.13334,"大灰厂东路百家欢饭庄对面","购物;超市"
"豫西红福超市",39.859119,116.133234,"北京市丰台区大灰厂东路","购物;超市"
"北京龙芬梦超市",39.858209,116.127289,"大灰厂东路附近","购物;便利店"
"北宫国家森林公园-小卖部",39.865069,116.125759,"北京市丰台区长辛店镇大灰厂东路55号北宫国家森林公园内","购物;便利店"
"北宫国家森林公园-小卖部",39.875225,116.124072,"北京市丰台区长辛店镇大灰厂东路55号北宫国家森林公园内","购物;便利店"
"美福乐超市",39.899376,116.127654,"栗元庄村附近","购物;超市"
"联美便利超市(泰安路店)",39.90762,116.128838,"泰安路","购物;超市"
"好利友超市(上岸分店)",39.90993,116.129918,"上岸村附近","购物;超市"
"鑫维康中心超市",39.905328,116.1286,"石龙工业区美安路8号","购物;超市"
"联美便利超市(永兴社区卫生服务站东南)",39.917655,116.124027,"石龙北路34号(中共永定镇曹各庄村支部委员会东南)","购物;超市"
"霞子超市",39.901477,116.142747,"北京市门头沟区x019","购物;超市"
"洋洋超市(门头沟区运输管理所永定管理站东南)",39.917077,116.121852,"石龙北路","购物;超市"
"江发超市",39.907752,116.129884,"泰安路58号","购物;超市"
